fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-10-18,NK,NK,NK,418,NK,N636NK,418,11292,DEN,"Denver, CO",11298,DFW,"Dallas/Fort Worth, TX",1455,1450.0,-5.0,11.0,1501.0,1726.0,13.0,1749,1739.0,-10.0,0,,0,N,114,109.0,85.0,1,641,,,,,,,,,
2019-04-27,AA,AA_CODESHARE,AA,4353,YX,N428YX,4353,10994,CHS,"Charleston, SC",13303,MIA,"Miami, FL",557,554.0,-3.0,9.0,603.0,715.0,5.0,738,720.0,-18.0,0,,0,N,101,86.0,72.0,1,489,,,,,,,,,
2019-07-06,AA,AA,AA,219,AA,N402AN,219,13204,MCO,"Orlando, FL",12892,LAX,"Los Angeles, CA",1715,619.0,784.0,15.0,634.0,805.0,8.0,1927,813.0,766.0,0,,0,N,312,294.0,271.0,1,2218,486.0,0.0,0.0,0.0,280.0,,,,
2019-05-12,AA,AA_CODESHARE,AA,6037,CP,N208AN,6037,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",715,708.0,-7.0,27.0,735.0,832.0,23.0,853,855.0,2.0,0,,0,N,98,107.0,57.0,1,308,,,,,,,,,
2019-06-12,UA,UA,UA,584,UA,N78285,584,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",1923,1915.0,-8.0,22.0,1937.0,2022.0,6.0,2035,2028.0,-7.0,0,,0,N,72,73.0,45.0,1,236,,,,,,,,,
2018-07-15,WN,WN,WN,5390,WN,N562WN,5390,12896,LBB,"Lubbock, TX",12889,LAS,"Las Vegas, NV",1740,1808.0,28.0,9.0,1817.0,1757.0,4.0,1745,1801.0,16.0,0,,0,N,125,113.0,100.0,1,775,0.0,0.0,0.0,0.0,16.0,,,,
2018-08-28,AA,AA,AA,400,AA,N712US,400,11278,DCA,"Washington, DC",11057,CLT,"Charlotte, NC",659,652.0,-7.0,19.0,711.0,810.0,4.0,839,814.0,-25.0,0,,0,N,100,82.0,59.0,1,331,,,,,,,,,
2019-04-04,AS,AS,AS,662,AS,N315AS,662,14747,SEA,"Seattle, WA",14831,SJC,"San Jose, CA",1150,1147.0,-3.0,24.0,1211.0,1402.0,3.0,1405,1405.0,0.0,0,,0,N,135,138.0,111.0,1,696,,,,,,,,,
2018-09-03,AA,AA,AA,1590,AA,N966TW,1590,11042,CLE,"Cleveland, OH",11298,DFW,"Dallas/Fort Worth, TX",604,558.0,-6.0,15.0,613.0,725.0,14.0,800,739.0,-21.0,0,,0,N,176,161.0,132.0,1,1021,,,,,,,,,
2019-09-14,DL,DL,DL,387,DL,N589NW,387,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",837,836.0,-1.0,9.0,845.0,943.0,15.0,1013,958.0,-15.0,0,,0,N,276,262.0,238.0,1,1947,,,,,,,,,
2019-09-26,AA,AA_CODESHARE,AA,5045,OH,N256PS,5045,11641,FAY,"Fayetteville, NC",11057,CLT,"Charlotte, NC",1230,1254.0,24.0,13.0,1307.0,1340.0,4.0,1341,1344.0,3.0,0,,0,N,71,50.0,33.0,1,118,,,,,,,,,
2019-06-29,UA,UA_CODESHARE,UA,4627,AX,N16112,4627,11292,DEN,"Denver, CO",12003,GTF,"Great Falls, MT",920,930.0,10.0,17.0,947.0,1112.0,3.0,1116,1115.0,-1.0,0,,0,N,116,105.0,85.0,1,623,,,,,,,,,
2018-08-02,WN,WN,WN,1927,WN,N245WN,1927,13796,OAK,"Oakland, CA",14679,SAN,"San Diego, CA",1515,1515.0,0.0,8.0,1523.0,1632.0,2.0,1645,1634.0,-11.0,0,,0,N,90,79.0,69.0,1,446,,,,,,,,,
2019-05-16,UA,UA_CODESHARE,UA,6172,YV,N505MJ,6172,13931,ORF,"Norfolk, VA",12264,IAD,"Washington, DC",1445,1439.0,-6.0,13.0,1452.0,1525.0,4.0,1544,1529.0,-15.0,0,,0,N,59,50.0,33.0,1,157,,,,,,,,,
2019-08-23,AA,AA,AA,2069,AA,N732US,2069,13303,MIA,"Miami, FL",13495,MSY,"New Orleans, LA",832,829.0,-3.0,20.0,849.0,928.0,11.0,931,939.0,8.0,0,,0,N,119,130.0,99.0,1,675,,,,,,,,,
2018-04-21,WN,WN,WN,4734,WN,N8670A,4734,12889,LAS,"Las Vegas, NV",11042,CLE,"Cleveland, OH",1010,1009.0,-1.0,19.0,1028.0,1703.0,3.0,1710,1706.0,-4.0,0,,0,N,240,237.0,215.0,1,1824,,,,,,,,,
2018-02-20,AA,AA_CODESHARE,AA,6040,CP,N217NN,6040,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",2210,2203.0,-7.0,12.0,2215.0,2306.0,5.0,2353,2311.0,-42.0,0,,0,N,103,68.0,51.0,1,337,,,,,,,,,
2019-01-01,WN,WN,WN,2256,WN,N711HK,2256,13204,MCO,"Orlando, FL",13232,MDW,"Chicago, IL",1320,1314.0,-6.0,11.0,1325.0,1446.0,12.0,1515,1458.0,-17.0,0,,0,N,175,164.0,141.0,1,990,,,,,,,,,
2019-09-07,AA,AA_CODESHARE,AA,3744,MQ,N822AE,3744,12511,JLN,"Joplin, MO",13930,ORD,"Chicago, IL",1415,1410.0,-5.0,14.0,1424.0,1539.0,8.0,1613,1547.0,-26.0,0,,0,N,118,97.0,75.0,1,484,,,,,,,,,
2019-05-16,WN,WN,WN,1466,WN,N8315C,1466,13796,OAK,"Oakland, CA",13830,OGG,"Kahului, HI",1730,1737.0,7.0,11.0,1748.0,1956.0,6.0,2000,2002.0,2.0,0,,0,N,330,325.0,308.0,1,2349,,,,,,,,,
2019-07-09,AA,AA,AA,334,AA,N9629H,334,11298,DFW,"Dallas/Fort Worth, TX",14683,SAT,"San Antonio, TX",1634,1636.0,2.0,11.0,1647.0,1728.0,3.0,1741,1731.0,-10.0,0,,0,N,67,55.0,41.0,1,247,,,,,,,,,
2018-07-13,AS,AS,AS,780,AS,N315AS,780,14747,SEA,"Seattle, WA",10423,AUS,"Austin, TX",1750,1803.0,13.0,16.0,1819.0,2353.0,5.0,2349,2358.0,9.0,0,,0,N,239,235.0,214.0,1,1770,,,,,,,,,
2019-06-06,DL,DL_CODESHARE,DL,3340,9E,N325PQ,3340,11042,CLE,"Cleveland, OH",10529,BDL,"Hartford, CT",1925,1920.0,-5.0,13.0,1933.0,2036.0,6.0,2052,2042.0,-10.0,0,,0,N,87,82.0,63.0,1,476,,,,,,,,,
2019-12-08,WN,WN,WN,3865,WN,N407WN,3865,14908,SNA,"Santa Ana, CA",14107,PHX,"Phoenix, AZ",1045,1042.0,-3.0,7.0,1049.0,1235.0,4.0,1300,1239.0,-21.0,0,,0,N,75,57.0,46.0,1,338,,,,,,,,,
2019-06-27,UA,UA_CODESHARE,UA,3439,YX,N742YX,3439,12266,IAH,"Houston, TX",14122,PIT,"Pittsburgh, PA",2000,2015.0,15.0,16.0,2031.0,2357.0,6.0,2350,3.0,13.0,0,,0,N,170,168.0,146.0,1,1117,,,,,,,,,
2019-04-02,WN,WN,WN,1838,WN,N7728D,1838,14107,PHX,"Phoenix, AZ",14893,SMF,"Sacramento, CA",2040,2037.0,-3.0,11.0,2048.0,2236.0,4.0,2240,2240.0,0.0,0,,0,N,120,123.0,108.0,1,647,,,,,,,,,
2019-07-11,F9,F9,F9,130,F9,N301FR,130,10257,ALB,"Albany, NY",13204,MCO,"Orlando, FL",1220,1218.0,-2.0,44.0,1302.0,1524.0,23.0,1536,1547.0,11.0,0,,0,N,196,209.0,142.0,1,1073,,,,,,,,,
2018-01-22,AA,AA,AA,315,AA,N993AN,315,14683,SAT,"San Antonio, TX",11298,DFW,"Dallas/Fort Worth, TX",1440,1433.0,-7.0,13.0,1446.0,1529.0,12.0,1550,1541.0,-9.0,0,,0,N,70,68.0,43.0,1,247,,,,,,,,,
2019-05-30,UA,UA,UA,234,UA,N62884,234,13204,MCO,"Orlando, FL",12892,LAX,"Los Angeles, CA",1925,1919.0,-6.0,14.0,1933.0,2129.0,10.0,2153,2139.0,-14.0,0,,0,N,328,320.0,296.0,1,2218,,,,,,,,,
2019-09-27,AA,AA,AA,654,AA,N953AN,654,11298,DFW,"Dallas/Fort Worth, TX",13244,MEM,"Memphis, TN",1405,1401.0,-4.0,10.0,1411.0,1512.0,4.0,1533,1516.0,-17.0,0,,0,N,88,75.0,61.0,1,431,,,,,,,,,
2018-01-13,UA,UA,UA,1193,UA,N801UA,1193,11292,DEN,"Denver, CO",13485,MSN,"Madison, WI",1230,1226.0,-4.0,9.0,1235.0,1517.0,7.0,1534,1524.0,-10.0,0,,0,N,124,118.0,102.0,1,826,,,,,,,,,
2018-03-21,DL,DL,DL,812,DL,N939DL,812,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",1131,1145.0,14.0,13.0,1158.0,1230.0,12.0,1239,1242.0,3.0,0,,0,N,128,117.0,92.0,1,606,,,,,,,,,
2018-06-04,WN,WN,WN,5628,WN,N907WN,5628,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",2030,2022.0,-8.0,11.0,2033.0,2216.0,17.0,2300,2233.0,-27.0,0,,0,N,150,131.0,103.0,1,762,,,,,,,,,
2018-10-30,HA,HA,HA,315,HA,N479HA,315,13830,OGG,"Kahului, HI",12173,HNL,"Honolulu, HI",1814,1830.0,16.0,9.0,1839.0,1904.0,7.0,1852,1911.0,19.0,0,,0,N,38,41.0,25.0,1,100,3.0,0.0,0.0,0.0,16.0,,,,
2018-03-21,UA,UA_CODESHARE,UA,4571,G7,N171GJ,4571,12094,HDN,"Hayden, CO",13930,ORD,"Chicago, IL",1325,1308.0,-17.0,19.0,1327.0,1627.0,12.0,1701,1639.0,-22.0,0,,0,N,156,151.0,120.0,1,1009,,,,,,,,,
2019-06-18,DL,DL,DL,69,DL,N3766,69,14869,SLC,"Salt Lake City, UT",14057,PDX,"Portland, OR",828,821.0,-7.0,19.0,840.0,909.0,2.0,925,911.0,-14.0,0,,0,N,117,110.0,89.0,1,630,,,,,,,,,
2019-04-19,WN,WN,WN,1274,WN,N8522P,1274,11292,DEN,"Denver, CO",12451,JAX,"Jacksonville, FL",1735,1737.0,2.0,17.0,1754.0,2242.0,5.0,2255,2247.0,-8.0,0,,0,N,200,190.0,168.0,1,1447,,,,,,,,,
2019-03-12,UA,UA,UA,1759,UA,N37267,1759,12266,IAH,"Houston, TX",12953,LGA,"New York, NY",1445,1435.0,-10.0,22.0,1457.0,1858.0,5.0,1915,1903.0,-12.0,0,,0,N,210,208.0,181.0,1,1416,,,,,,,,,
2019-02-09,UA,UA,UA,2067,UA,N37267,2067,12266,IAH,"Houston, TX",15304,TPA,"Tampa, FL",1448,1445.0,-3.0,22.0,1507.0,1749.0,7.0,1753,1756.0,3.0,0,,0,N,125,131.0,102.0,1,787,,,,,,,,,
2018-03-08,AA,AA,AA,1426,AA,N982TW,1426,11042,CLE,"Cleveland, OH",11298,DFW,"Dallas/Fort Worth, TX",1130,1124.0,-6.0,12.0,1136.0,1259.0,11.0,1333,1310.0,-23.0,0,,0,N,183,166.0,143.0,1,1021,,,,,,,,,
2019-06-09,DL,DL_CODESHARE,DL,4315,OO,N8828D,4315,11823,FWA,"Fort Wayne, IN",11433,DTW,"Detroit, MI",620,836.0,136.0,10.0,846.0,911.0,6.0,714,917.0,123.0,0,,0,N,54,41.0,25.0,1,128,123.0,0.0,0.0,0.0,0.0,649.0,49.0,49.0,
2018-09-21,AA,AA_CODESHARE,AA,5956,YV,N908FJ,5956,14107,PHX,"Phoenix, AZ",14698,SBP,"San Luis Obispo, CA",1347,1346.0,-1.0,13.0,1359.0,1517.0,4.0,1521,1521.0,0.0,0,,0,N,94,95.0,78.0,1,509,,,,,,,,,
2019-06-03,AA,AA_CODESHARE,AA,5110,OH,N508AE,5110,14696,SBN,"South Bend, IN",11057,CLT,"Charlotte, NC",1502,1549.0,47.0,8.0,1557.0,1718.0,11.0,1705,1729.0,24.0,0,,0,N,123,100.0,81.0,1,534,7.0,0.0,0.0,0.0,17.0,,,,
2018-09-11,AA,AA_CODESHARE,AA,5621,OH,N228PS,5621,11057,CLT,"Charlotte, NC",13360,MLB,"Melbourne, FL",1135,1129.0,-6.0,23.0,1152.0,1310.0,3.0,1320,1313.0,-7.0,0,,0,N,105,104.0,78.0,1,490,,,,,,,,,
2019-01-04,DL,DL,DL,855,DL,N370NW,855,11193,CVG,"Cincinnati, OH",15304,TPA,"Tampa, FL",900,859.0,-1.0,22.0,921.0,1120.0,4.0,1109,1124.0,15.0,0,,0,N,129,145.0,119.0,1,773,0.0,0.0,15.0,0.0,0.0,,,,
2019-06-10,AS,AS_CODESHARE,AS,2728,QX,N441QX,2728,14747,SEA,"Seattle, WA",10713,BOI,"Boise, ID",1945,1940.0,-5.0,14.0,1954.0,2204.0,3.0,2215,2207.0,-8.0,0,,0,N,90,87.0,70.0,1,399,,,,,,,,,
2018-09-12,UA,UA,UA,450,UA,N37252,450,11618,EWR,"Newark, NJ",14831,SJC,"San Jose, CA",1930,1926.0,-4.0,44.0,2010.0,2245.0,4.0,2244,2249.0,5.0,0,,0,N,374,383.0,335.0,1,2548,,,,,,,,,
2018-10-05,B6,B6,B6,1252,B6,N328JB,1252,14635,RSW,"Fort Myers, FL",12197,HPN,"White Plains, NY",1210,1158.0,-12.0,14.0,1212.0,1455.0,10.0,1503,1505.0,2.0,0,,0,N,173,187.0,163.0,1,1102,,,,,,,,,
2019-04-07,UA,UA_CODESHARE,UA,4660,AX,N14117,4660,14730,SDF,"Louisville, KY",13930,ORD,"Chicago, IL",611,621.0,10.0,18.0,639.0,641.0,9.0,640,650.0,10.0,0,,0,N,89,89.0,62.0,1,286,,,,,,,,,
2018-01-17,UA,UA,UA,1869,UA,N33209,1869,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1538,1631.0,53.0,16.0,1647.0,1920.0,12.0,1834,1932.0,58.0,0,,0,N,176,181.0,153.0,1,937,53.0,0.0,5.0,0.0,0.0,,,,
2019-04-28,UA,UA,UA,457,UA,N443UA,457,11292,DEN,"Denver, CO",12266,IAH,"Houston, TX",2040,2039.0,-1.0,29.0,2108.0,2353.0,6.0,2357,2359.0,2.0,0,,0,N,137,140.0,105.0,1,862,,,,,,,,,
2018-03-21,AA,AA_CODESHARE,AA,6020,CP,N207AN,6020,12892,LAX,"Los Angeles, CA",14057,PDX,"Portland, OR",815,813.0,-2.0,32.0,845.0,1039.0,4.0,1054,1043.0,-11.0,0,,0,N,159,150.0,114.0,1,834,,,,,,,,,
2019-07-03,AA,AA,AA,1618,AA,N12028,1618,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",1951,1948.0,-3.0,18.0,2006.0,2133.0,30.0,2200,2203.0,3.0,0,,0,N,129,135.0,87.0,1,594,,,,,,,,,
2019-07-20,AA,AA,AA,1259,AA,N917AN,1259,10721,BOS,"Boston, MA",13303,MIA,"Miami, FL",728,728.0,0.0,15.0,743.0,1038.0,11.0,1108,1049.0,-19.0,0,,0,N,220,201.0,175.0,1,1258,,,,,,,,,
2018-04-23,DL,DL,DL,1970,DL,N910DE,1970,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",750,747.0,-3.0,12.0,759.0,812.0,5.0,826,817.0,-9.0,0,,0,N,96,90.0,73.0,1,425,,,,,,,,,
2018-01-07,UA,UA_CODESHARE,UA,4062,EV,N21537,4062,13930,ORD,"Chicago, IL",15412,TYS,"Knoxville, TN",1735,1744.0,9.0,44.0,1828.0,2035.0,3.0,2014,2038.0,24.0,0,,0,N,99,114.0,67.0,1,475,0.0,0.0,15.0,0.0,9.0,,,,
2019-06-29,AA,AA,AA,446,AA,N157UW,446,11298,DFW,"Dallas/Fort Worth, TX",14771,SFO,"San Francisco, CA",2224,2350.0,86.0,12.0,2.0,108.0,3.0,10,111.0,61.0,0,,0,N,226,201.0,186.0,1,1464,9.0,0.0,0.0,0.0,52.0,,,,
2019-10-22,AA,AA,AA,1167,AA,N904AA,1167,13930,ORD,"Chicago, IL",11278,DCA,"Washington, DC",1203,1159.0,-4.0,17.0,1216.0,1442.0,6.0,1459,1448.0,-11.0,0,,0,N,116,109.0,86.0,1,612,,,,,,,,,
2019-11-01,AS,AS_CODESHARE,AS,2063,QX,N628QX,2063,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",2200,2156.0,-4.0,15.0,2211.0,2241.0,2.0,2300,2243.0,-17.0,0,,0,N,60,47.0,30.0,1,129,,,,,,,,,
2019-06-23,UA,UA_CODESHARE,UA,4830,ZW,N430AW,4830,13930,ORD,"Chicago, IL",10135,ABE,"Allentown/Bethlehem/Easton, PA",1800,1810.0,10.0,92.0,1942.0,2220.0,4.0,2102,2224.0,82.0,0,,0,N,122,194.0,98.0,1,654,0.0,10.0,72.0,0.0,0.0,,,,
2018-08-24,WN,WN,WN,428,WN,N235WN,428,10821,BWI,"Baltimore, MD",14321,PWM,"Portland, ME",2225,2218.0,-7.0,14.0,2232.0,2336.0,3.0,2345,2339.0,-6.0,0,,0,N,80,81.0,64.0,1,452,,,,,,,,,
2019-12-24,AA,AA,AA,2772,AA,N970NN,2772,12478,JFK,"New York, NY",10423,AUS,"Austin, TX",2145,2144.0,-1.0,16.0,2200.0,20.0,7.0,108,27.0,-41.0,0,,0,N,263,223.0,200.0,1,1521,,,,,,,,,
2018-06-11,AA,AA,AA,1670,AA,N704US,1670,14635,RSW,"Fort Myers, FL",14100,PHL,"Philadelphia, PA",1720,1749.0,29.0,12.0,1801.0,2023.0,12.0,2009,2035.0,26.0,0,,0,N,169,166.0,142.0,1,993,10.0,0.0,0.0,0.0,16.0,,,,
2019-05-19,UA,UA_CODESHARE,UA,5370,OO,N978SW,5370,12266,IAH,"Houston, TX",15016,STL,"St. Louis, MO",945,1114.0,89.0,19.0,1133.0,1303.0,4.0,1155,1307.0,72.0,0,,0,N,130,113.0,90.0,1,667,72.0,0.0,0.0,0.0,0.0,,,,
2018-05-29,WN,WN,WN,1148,WN,N467WN,1148,12191,HOU,"Houston, TX",14683,SAT,"San Antonio, TX",1045,1040.0,-5.0,10.0,1050.0,1126.0,3.0,1145,1129.0,-16.0,0,,0,N,60,49.0,36.0,1,192,,,,,,,,,
2019-09-15,AA,AA_CODESHARE,AA,5041,OH,N725PS,5041,11057,CLT,"Charlotte, NC",10980,CHA,"Chattanooga, TN",730,720.0,-10.0,18.0,738.0,819.0,3.0,839,822.0,-17.0,0,,0,N,69,62.0,41.0,1,241,,,,,,,,,
2018-07-28,AA,AA,AA,529,AA,N748UW,529,11057,CLT,"Charlotte, NC",12266,IAH,"Houston, TX",2015,2012.0,-3.0,15.0,2027.0,2139.0,8.0,2150,2147.0,-3.0,0,,0,N,155,155.0,132.0,1,912,,,,,,,,,
2018-09-01,AA,AA_CODESHARE,AA,5742,YV,N902FJ,5742,14107,PHX,"Phoenix, AZ",14262,PSP,"Palm Springs, CA",1003,1001.0,-2.0,27.0,1028.0,1113.0,5.0,1115,1118.0,3.0,0,,0,N,72,77.0,45.0,1,261,,,,,,,,,
2018-08-07,UA,UA_CODESHARE,UA,4353,EV,N11565,4353,10185,AEX,"Alexandria, LA",12266,IAH,"Houston, TX",741,731.0,-10.0,31.0,802.0,839.0,9.0,844,848.0,4.0,0,,0,N,63,77.0,37.0,1,190,,,,,,,,,
2019-12-28,DL,DL,DL,2420,DL,N987DN,2420,13930,ORD,"Chicago, IL",11433,DTW,"Detroit, MI",655,828.0,93.0,24.0,852.0,1039.0,7.0,921,1046.0,85.0,0,,0,N,86,78.0,47.0,1,235,85.0,0.0,0.0,0.0,0.0,,,,
2019-03-14,UA,UA_CODESHARE,UA,4592,G7,,4592,13502,MTJ,"Montrose/Delta, CO",11292,DEN,"Denver, CO",600,,,,,,,702,,,1,B,0,N,62,,,1,196,,,,,,,,,
2019-01-08,AA,AA,AA,605,AA,N758US,605,11986,GRR,"Grand Rapids, MI",11057,CLT,"Charlotte, NC",1840,1832.0,-8.0,11.0,1843.0,2002.0,16.0,2040,2018.0,-22.0,0,,0,N,120,106.0,79.0,1,583,,,,,,,,,
2019-06-29,AA,AA_CODESHARE,AA,5046,OH,N226JS,5046,15412,TYS,"Knoxville, TN",11278,DCA,"Washington, DC",1748,2007.0,139.0,10.0,2017.0,2122.0,4.0,1924,2126.0,122.0,0,,0,N,96,79.0,65.0,1,437,6.0,0.0,0.0,0.0,116.0,,,,
2019-11-30,AA,AA,AA,2488,AA,N938NN,2488,11057,CLT,"Charlotte, NC",13930,ORD,"Chicago, IL",1826,1846.0,20.0,28.0,1914.0,1955.0,12.0,1950,2007.0,17.0,0,,0,N,144,141.0,101.0,1,599,0.0,0.0,17.0,0.0,0.0,,,,
2018-04-07,DL,DL,DL,2097,DL,N588NW,2097,13487,MSP,"Minneapolis, MN",14635,RSW,"Fort Myers, FL",845,840.0,-5.0,21.0,901.0,1255.0,3.0,1305,1258.0,-7.0,0,,0,N,200,198.0,174.0,1,1416,,,,,,,,,
2018-03-18,DL,DL_CODESHARE,DL,3358,9E,N136EV,3358,14783,SGF,"Springfield, MO",10397,ATL,"Atlanta, GA",600,556.0,-4.0,18.0,614.0,826.0,6.0,850,832.0,-18.0,0,,0,N,110,96.0,72.0,1,563,,,,,,,,,
2019-11-26,UA,UA,UA,913,UA,N81449,913,14679,SAN,"San Diego, CA",13930,ORD,"Chicago, IL",700,654.0,-6.0,12.0,706.0,1222.0,13.0,1305,1235.0,-30.0,0,,0,N,245,221.0,196.0,1,1723,,,,,,,,,
2019-04-30,AA,AA_CODESHARE,AA,4447,YX,N404YX,4447,11433,DTW,"Detroit, MI",12953,LGA,"New York, NY",640,629.0,-11.0,12.0,641.0,747.0,17.0,828,804.0,-24.0,0,,0,N,108,95.0,66.0,1,502,,,,,,,,,
2018-12-20,AA,AA_CODESHARE,AA,5679,OH,N594NN,5679,11057,CLT,"Charlotte, NC",13577,MYR,"Myrtle Beach, SC",2204,2239.0,35.0,17.0,2256.0,2331.0,4.0,2255,2335.0,40.0,0,,0,N,51,56.0,35.0,1,157,0.0,4.0,5.0,0.0,31.0,,,,
2018-11-05,UA,UA_CODESHARE,UA,5929,OO,N164SY,5929,13930,ORD,"Chicago, IL",12884,LAN,"Lansing, MI",2105,750.0,645.0,42.0,832.0,1009.0,4.0,2306,1013.0,667.0,0,,0,N,61,83.0,37.0,1,179,645.0,0.0,22.0,0.0,0.0,,,,
2019-06-02,DL,DL,DL,503,DL,N910DU,503,14057,PDX,"Portland, OR",10397,ATL,"Atlanta, GA",2300,2258.0,-2.0,14.0,2312.0,624.0,4.0,641,628.0,-13.0,0,,0,N,281,270.0,252.0,1,2172,,,,,,,,,
2018-05-02,DL,DL_CODESHARE,DL,4117,OO,N439SW,4117,13487,MSP,"Minneapolis, MN",11003,CID,"Cedar Rapids/Iowa City, IA",1547,1541.0,-6.0,19.0,1600.0,1639.0,22.0,1703,1701.0,-2.0,0,,0,N,76,80.0,39.0,1,220,,,,,,,,,
2018-08-01,AA,AA_CODESHARE,AA,2854,EV,N716EV,2854,12511,JLN,"Joplin, MO",11298,DFW,"Dallas/Fort Worth, TX",1621,1611.0,-10.0,12.0,1623.0,1719.0,9.0,1745,1728.0,-17.0,0,,0,N,84,77.0,56.0,1,327,,,,,,,,,
2018-01-28,WN,WN,WN,44,WN,N8623F,44,14679,SAN,"San Diego, CA",13796,OAK,"Oakland, CA",2100,2117.0,17.0,9.0,2126.0,2230.0,4.0,2230,2234.0,4.0,0,,0,N,90,77.0,64.0,1,446,,,,,,,,,
2018-08-20,DL,DL,DL,108,DL,N357DN,108,12889,LAS,"Las Vegas, NV",10397,ATL,"Atlanta, GA",705,703.0,-2.0,17.0,720.0,1406.0,12.0,1407,1418.0,11.0,0,,0,N,242,255.0,226.0,1,1747,,,,,,,,,
2018-05-21,AA,AA_CODESHARE,AA,3329,MQ,N681AE,3329,14122,PIT,"Pittsburgh, PA",13303,MIA,"Miami, FL",1300,1248.0,-12.0,11.0,1259.0,1532.0,7.0,1544,1539.0,-5.0,0,,0,N,164,171.0,153.0,1,1013,,,,,,,,,
2018-09-24,AA,AA_CODESHARE,AA,3528,MQ,N918AE,3528,14588,ROW,"Roswell, NM",11298,DFW,"Dallas/Fort Worth, TX",1705,1848.0,103.0,8.0,1856.0,2103.0,11.0,1939,2114.0,95.0,0,,0,N,94,86.0,67.0,1,435,0.0,0.0,0.0,0.0,95.0,,,,
2019-11-13,WN,WN,WN,2052,WN,N713SW,2052,14683,SAT,"San Antonio, TX",15016,STL,"St. Louis, MO",510,502.0,-8.0,8.0,510.0,650.0,4.0,715,654.0,-21.0,0,,0,N,125,112.0,100.0,1,786,,,,,,,,,
2019-09-04,WN,WN,WN,2189,WN,N277WN,2189,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",2020,2020.0,0.0,13.0,2033.0,2102.0,5.0,2115,2107.0,-8.0,0,,0,N,115,107.0,89.0,1,602,,,,,,,,,
2019-07-24,WN,WN,WN,1326,WN,N494WN,1326,14679,SAN,"San Diego, CA",13232,MDW,"Chicago, IL",1305,1303.0,-2.0,19.0,1322.0,1900.0,2.0,1855,1902.0,7.0,0,,0,N,230,239.0,218.0,1,1728,,,,,,,,,
2018-03-26,UA,UA_CODESHARE,UA,4810,ZW,N448AW,4810,13930,ORD,"Chicago, IL",11267,DAY,"Dayton, OH",1133,1211.0,38.0,11.0,1222.0,1402.0,2.0,1345,1404.0,19.0,0,,0,N,72,53.0,40.0,1,240,2.0,0.0,0.0,0.0,17.0,,,,
2019-01-21,DL,DL,DL,1648,DL,N914DN,1648,14730,SDF,"Louisville, KY",10397,ATL,"Atlanta, GA",600,558.0,-2.0,28.0,626.0,718.0,5.0,728,723.0,-5.0,0,,0,N,88,85.0,52.0,1,321,,,,,,,,,
2019-07-31,DL,DL_CODESHARE,DL,3338,9E,N8894A,3338,12953,LGA,"New York, NY",14321,PWM,"Portland, ME",1751,,,,,,,1918,,,1,C,0,N,87,,,1,269,,,,,,,,,
2018-12-09,UA,UA,UA,487,UA,N27246,487,12889,LAS,"Las Vegas, NV",12264,IAD,"Washington, DC",1330,1323.0,-7.0,20.0,1343.0,2036.0,8.0,2046,2044.0,-2.0,0,,0,N,256,261.0,233.0,1,2065,,,,,,,,,
2018-02-10,DL,DL,DL,2923,DL,N3753,2923,10397,ATL,"Atlanta, GA",14893,SMF,"Sacramento, CA",959,1012.0,13.0,13.0,1025.0,1228.0,8.0,1220,1236.0,16.0,0,,0,N,321,324.0,303.0,1,2092,13.0,0.0,3.0,0.0,0.0,,,,
2018-06-09,UA,UA_CODESHARE,UA,5528,OO,N904EV,5528,14771,SFO,"San Francisco, CA",14489,RDM,"Bend/Redmond, OR",1804,1756.0,-8.0,22.0,1818.0,1929.0,3.0,1943,1932.0,-11.0,0,,0,N,99,96.0,71.0,1,462,,,,,,,,,
2019-07-10,DL,DL,DL,2820,DL,N822DN,2820,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",1900,1853.0,-7.0,35.0,1928.0,2035.0,12.0,2048,2047.0,-1.0,0,,0,N,108,114.0,67.0,1,404,,,,,,,,,
